category,subcategory,artwork_number,title,dimensions,date,edition,technique,exhibition_locations,represented_in_public_collections,local_image_path,original_image_url,source_page
Watercolours & Collages,Fairground in the sea,,Shadows at the Cinema,380 x 500 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Shadows at the Cinema 380x500mm.jpg,http://agathesorel.co.uk/watercolours_collages/Fairground/Shadows%20at%20the%20Cinema%20380x500mm.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Fairground_in_the_Sea.htm
Watercolours & Collages,Fairground in the sea,,Spiderman & Dolphins,380 x 500 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Spiderman & Dolphins 380x500mm.jpg,http://agathesorel.co.uk/watercolours_collages/Fairground/Spiderman%20&%20Dolphins%20380x500mm.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Fairground_in_the_Sea.htm
Watercolours & Collages,Fairground in the sea,,Spiderman,500 x 380 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Spiderman 500x380mm.jpg,http://agathesorel.co.uk/watercolours_collages/Fairground/Spiderman%20500x380mm.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Fairground_in_the_Sea.htm
Watercolours & Collages,Fairground in the sea,,Spiderman Roundabout,500 x 380 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Spiderman Roundabout 500x380mm.jpg,http://agathesorel.co.uk/watercolours_collages/Fairground/Spiderman%20Roundabout%20500x380mm.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Fairground_in_the_Sea.htm
Watercolours & Collages,Fairground in the sea,,Spotlights,500 x 380 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Spotlights 500x380mm.jpg,http://agathesorel.co.uk/watercolours_collages/Fairground/Spotlights%20500x380mm.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Fairground_in_the_Sea.htm
Watercolours & Collages,Fairground in the sea,,Superwoman roundabout,500 x 380 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Superwoman roundabout 500x380mm.jpg,http://agathesorel.co.uk/watercolours_collages/Fairground/Superwoman%20roundabout%20500x380mm.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Fairground_in_the_Sea.htm
Watercolours & Collages,Fairground in the sea,,The Bull Ride,380 x 500 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/The Bull Ride 380x500mm.jpg,http://agathesorel.co.uk/watercolours_collages/Fairground/The%20Bull%20Ride%20380x500mm.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Fairground_in_the_Sea.htm
Watercolours & Collages,India small,,At the Aroungabad Caves,380 x 520 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/At the Aroungabad Caves 380x520mm Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/India/At%20the%20Aroungabad%20Caves%20380x520mm%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Aurangabad Mill,520 x 380 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Aurangabad Mill  520x380mm Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/India/Aurangabad%20Mill%20%20520x380mm%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Backdrop Aurangabad,380 x 520 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Backdrop Aurangabad.tif 380x520mm tmb.jpg,http://agathesorel.co.uk/watercolours_collages/India/Backdrop%20Aurangabad.tif%20380x520mm%20tmb.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Bikaner lake 1,380 x 520 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Bikaner lake 1 380x520mm Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/India/Bikaner%20lake%201%20380x520mm%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Bikaner lake 2,380 x 520 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Bikaner lake 2  380x520mm  Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/India/Bikaner%20lake%202%20%20380x520mm%20%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Hill Station Aurangabad,380 x 520 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Copy of Hill Station Aurangabad.380x520 Lrg .jpg,http://agathesorel.co.uk/watercolours_collages/India/Copy%20of%20Hill%20Station%20Aurangabad.380x520%20Lrg%20.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Desert with Trees Bikaner,380 x 520 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Desert with Trees  Bikaner 380x520 mm Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/India/Desert%20with%20Trees%20%20Bikaner%20380x520%20mm%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Pushkar Sunset,380 x 520 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Pushkar  Sunset 380x520mm Lrg .jpg,http://agathesorel.co.uk/watercolours_collages/India/Pushkar%20%20Sunset%20380x520mm%20Lrg%20.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Pushkar landscape,380 x 520 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Pushkar landscape 380x520mm Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/India/Pushkar%20landscape%20380x520mm%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Taj Garden,380 x 520 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Taj Garden.tif 380x520mm Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/India/Taj%20Garden.tif%20380x520mm%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Varanasi Gats,380 x 520 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Varanasi_Gats Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/India/Varanasi_Gats%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Pottery Stall Aurangabad,380 x 520 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Pottery_Stall_Aurangabad__380x520_mm Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/India/Pottery_Stall_Aurangabad__380x520_mm%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Pushkar Farmland,380 x 520 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Pushkar Farmland.tif 380x520mm Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/India/Pushkar%20Farmland.tif%20380x520mm%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Aurangabad market,580 x 770 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Aurangabad market 580x770mm.jpg,http://agathesorel.co.uk/watercolours_collages/India/Aurangabad%20market%20580x770mm.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Children with Pet Goats Bikaner,490 x 660 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Children with Pet Goats Bikaner 490x660mm.jpg,http://agathesorel.co.uk/watercolours_collages/India/Children%20with%20Pet%20Goats%20Bikaner%20490x660mm.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Mud House with figures Kujaharo,450 x 560 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Mud House with figures Kujaharo 450x560mm.jpg,http://agathesorel.co.uk/watercolours_collages/India/Mud%20House%20with%20figures%20Kujaharo%20450x560mm.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,The Mud House with rooftiles Kujarajo,500 x 650 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/The Mud House with rooftiles 500x650mm Kujarajo.jpg,http://agathesorel.co.uk/watercolours_collages/India/The Mud House with rooftiles 500x650mm Kujarajo.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,The Blue City Jaisalmer,500 x 860 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/The Blue City Jaisalmer 500x860 mm.jpg,http://agathesorel.co.uk/watercolours_collages/India/The%20Blue%20City%20Jaisalmer%20500x860%20mm.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,The Elephant Gate Jaipur,660 x 480 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/The Elephant Gate Jaipur 660x480mm.jpg,http://agathesorel.co.uk/watercolours_collages/India/The%20Elephant%20Gate%20Jaipur%20660x480mm.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,India small,,Pushkar lake,510 x 390 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Pushkar lake 510x390mm.jpg,http://agathesorel.co.uk/watercolours_collages/India/Pushkar%20lake%20510x390mm.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_India_Small.htm
Watercolours & Collages,Lanzarote,,01 The Green Godess,200 x 280 mm,1976,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/01_The_Green_Godess_1976_200x280_mm427287d942.jpg,http://agathesorel.co.uk/watercolours_collages/01_The_Green_Godess_1976_200x280_mm427287d942.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,02 La Asomada,430 x 570 mm,1979,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/02_La_Asomada_1979_430x570_mm427287da43.jpg,http://agathesorel.co.uk/watercolours_collages/02_La_Asomada_1979_430x570_mm427287da43.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,03 Old House with Sunken Garden,440 x 560 mm,1984,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/03_Old_House_with_Sunken_Garden_1984_440x560_mm427287db44.jpg,http://agathesorel.co.uk/watercolours_collages/03_Old_House_with_Sunken_Garden_1984_440x560_mm427287db44.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,04 The Dream Cyclist,420 x 590 mm,1985,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/04_The_Dream_Cyclist_1985_420x590_mm427287dc45.jpg,http://agathesorel.co.uk/watercolours_collages/04_The_Dream_Cyclist_1985_420x590_mm427287dc45.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,05 Yellow Dogs,450 x 590 mm,1985,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/05_Yellow_Dogs_1985_450x590_mm427287e346.jpg,http://agathesorel.co.uk/watercolours_collages/05_Yellow_Dogs_1985_450x590_mm427287e346.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,06 Bathers,430 x 570 mm,1987,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/06_Bathers_1987_430x570_mm427287e447.jpg,http://agathesorel.co.uk/watercolours_collages/06_Bathers_1987_430x570_mm427287e447.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,07 Girls from Famara,310 x 480 mm,1987,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/07_Girls_from_Famara_1987_310x480_mm427287e548.jpg,http://agathesorel.co.uk/watercolours_collages/07_Girls_from_Famara_1987_310x480_mm427287e548.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,08 Arcadia,430 x 590 mm,1987,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/08_Arcadia_1987_430x590_mm427287e649.jpg,http://agathesorel.co.uk/watercolours_collages/08_Arcadia_1987_430x590_mm427287e649.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,09 Red Hill Red Girl,440 x 560 mm,1987,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/09_Red_Hill_Red_Girl_1987_440x560_mm427287e850.jpg,http://agathesorel.co.uk/watercolours_collages/09_Red_Hill_Red_Girl_1987_440x560_mm427287e850.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,10 The Thorn,200 x 280 mm,1985,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/10_The_Thorn_1985_200x280_mm427287e951.jpg,http://agathesorel.co.uk/watercolours_collages/10_The_Thorn_1985_200x280_mm427287e951.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,11 Bird Soaring from Red Ash,450 x 560 mm,1988,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/11_Bird_Soaring_from_Red_Ash_1988_450x560_mm427287f952.jpg,http://agathesorel.co.uk/watercolours_collages/11_Bird_Soaring_from_Red_Ash_1988_450x560_mm427287f952.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,12 Pumpkin and Sweet Potatoes,440 x 560 mm,1986,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/12_Pumpkin_and_Sweet_Potatoes_1986_440x_560_mm427287fa53.jpg,http://agathesorel.co.uk/watercolours_collages/12_Pumpkin_and_Sweet_Potatoes_1986_440x_560_mm427287fa53.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,13 Figs and Old Rope,560 x 480 mm,1998,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/13_Figs_and_Old_Rope_1998_560x480_mm427287fb54.jpg,http://agathesorel.co.uk/watercolours_collages/13_Figs_and_Old_Rope_1998_560x480_mm427287fb54.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,14 Mother and Daoughter on the Beach,630 x 480 mm,1998,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/14_Mother_and_Daoughter_on_the_Beach_1998_630x480_mm427287fc55.jpg,http://agathesorel.co.uk/watercolours_collages/14_Mother_and_Daoughter_on_the_Beach_1998_630x480_mm427287fc55.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,15 Dotty Women,600 x 420 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/15_Dotty_Women_600x420_mm427287fe56.jpg,http://agathesorel.co.uk/watercolours_collages/15_Dotty_Women_600x420_mm427287fe56.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,16 Escape from the lava flow,450 x 620 mm,2001,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/16_Escape_from_the_lava_flow_2001_450x620_mm427287ff57.jpg,http://agathesorel.co.uk/watercolours_collages/16_Escape_from_the_lava_flow_2001_450x620_mm427287ff57.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,17 Cockerel in the Patio,470 x 600 mm,2002,,"Collage, Watercolour","Bankside Gallery, London / Galerie La Hune, Paris (2002)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/17_Cockerel_in_the_Patio_2002_470x600_mm4272880258.jpg,http://agathesorel.co.uk/watercolours_collages/17_Cockerel_in_the_Patio_2002_470x600_mm4272880258.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,18 Figures on a Cloudy Beach,430 x 590 mm,1998,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/18_Figures_on_a_Cloudy_Beach_1998_430x590_mm4272880659.jpg,http://agathesorel.co.uk/watercolours_collages/18_Figures_on_a_Cloudy_Beach_1998_430x590_mm4272880659.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,19 Reflections in a Teacup,460 x 620 mm,2004,,"Collage, Watercolour","Bradford Museum Cartwright Hall (Retrospective, 2004)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/19_Reflections_in_a_Teacup_2004_460x620_mm4272880860.jpg,http://agathesorel.co.uk/watercolours_collages/19_Reflections_in_a_Teacup_2004_460x620_mm4272880860.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,20 Saffran drying,470 x 600 mm,2003,,"Collage, Watercolour","Bankside Gallery, London (2003)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/20_Saffran_drying_2003_470x600_mm4272880d61.jpg,http://agathesorel.co.uk/watercolours_collages/20_Saffran_drying_2003_470x600_mm4272880d61.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,21 Still Life With Beans,500 x 700 mm,2000,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/21_Still_Life_With_Beans_2000_500x700_mm4272882062.jpg,http://agathesorel.co.uk/watercolours_collages/21_Still_Life_With_Beans_2000_500x700_mm4272882062.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,22 Still life with Shell,460 x 640 mm,2002,,"Collage, Watercolour","Bankside Gallery, London / Galerie La Hune, Paris (2002)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/22_Still_life_with_Shell_2002_460x640_mm4272882263.jpg,http://agathesorel.co.uk/watercolours_collages/22_Still_life_with_Shell_2002_460x640_mm4272882263.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,23 The Cockerel Sheherezade,570 x 450 mm,2001,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/23_The_Cockerel_Sheherezade_2001_570x450_mm4272882564.jpg,http://agathesorel.co.uk/watercolours_collages/23_The_Cockerel_Sheherezade_2001_570x450_mm4272882564.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,24 The Ghost Tower,450 x 600 mm,2003,,"Collage, Watercolour","Bankside Gallery, London (2003)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/24_The_Ghost_Tower_2003_450x600_mm4272882765.jpg,http://agathesorel.co.uk/watercolours_collages/24_The_Ghost_Tower_2003_450x600_mm4272882765.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,25 Tomatoes drying,470 x 630 mm,2000,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/25_Tomatoes_drying_2000_470x630_mm4272882866.jpg,http://agathesorel.co.uk/watercolours_collages/25_Tomatoes_drying_2000_470x630_mm4272882866.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,26 Turkeywalk,460 x 600 mm,2003,,"Collage, Watercolour","Bankside Gallery, London (2003)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/26_Turkeywalk_2003_460x600_mm4272882f67.jpg,http://agathesorel.co.uk/watercolours_collages/26_Turkeywalk_2003_460x600_mm4272882f67.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,27 Cactus flowers,620 x 450 mm,2004,,"Collage, Watercolour","Bradford Museum Cartwright Hall (Retrospective, 2004)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/27_Cactus_flowers_2004_620x450_mm4272883468.jpg,http://agathesorel.co.uk/watercolours_collages/27_Cactus_flowers_2004_620x450_mm4272883468.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,28 The Garden Centre,428 x 565 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Thec Garden Centre Lanzarote.428x 565mm Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/Lanzarote/Thec%20Garden%20Centre%20Lanzarote.428x%20565mm%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,29 Still Life with Birds,450 x 650 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/Still Life with Birds450x650mm Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/Lanzarote/Still%20Life%20with%20Birds450x650mm%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,30 The green Mine,430 x 590 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/THe green Mine_430x590mm Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/Lanzarote/THe%20green%20Mine_430x590mm%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,31 Palm Enclosure,650 x 450 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/THe green Mine_430x590mm Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/Lanzarote/THe%20green%20Mine_430x590mm%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,32 Turkeys in the Rain,460 x 450 mm,,,"Collage, Watercolour",Not specified,"Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/turkeys in the Rain 460x450mm Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/Lanzarote/turkeys%20in%20the%20Rain%20460x450mm%20Lrg.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Lanzarote,,33 Volcano with Figtree,460 x 630 mm,2004,,"Collage, Watercolour","Bradford Museum Cartwright Hall (Retrospective, 2004)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/31_Volcano_with_Figtree_2004_460x630_mm4272884472.jpg,http://agathesorel.co.uk/watercolours_collages/31_Volcano_with_Figtree_2004_460x630_mm4272884472.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Lanzarote.htm
Watercolours & Collages,Albert hall cirque du soliel,,No.1 dancer & clown Triptych,1180 x 870 mm,,,"Collage, Watercolour","Royal Albert Hall / Bankside Gallery (Cirque du Soleil Theme, 2011)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/No.1 dancer&clown Triptych.jpg,http://agathesorel.co.uk/watercolours_collages/Albert%20Hall/watercolour/No.1%20dancer&clown%20Triptych.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Albert_Hall_Cirque_du_Soliel.htm
Watercolours & Collages,Albert hall cirque du soliel,,No.2 Bring in The Clowns Triptych,1180 x 870 mm,,,"Collage, Watercolour","Royal Albert Hall / Bankside Gallery (Cirque du Soleil Theme, 2011)","Yes (Tate, British Museum, Victoria & Albert Museum, etc.)",assets/images/watercolours_and_collages/No.2 Bring in The Clowns 118x87cm Triptych.jpg,http://agathesorel.co.uk/watercolours_collages/Albert%20Hall/watercolour/No.2%20Bring%20in%20The%20Clowns%20118x87cm%20Triptych.jpg,http://agathesorel.co.uk/watercolours_collages/_watercolours_Albert_Hall_Cirque_du_Soliel.htm
